,x,y,thickness,snr,mask,smb,surf_temp,base_temp,vx,vy,v,snr_pred,snr_pred_std
3473,375500,-234000,3078.892,,2,33.0386,240.569037273638,270.44500732421875,-3.3518367,-1.0764178,3.520438,83.89686420986791,15.060995171683528
5777,1490500,-254000,3274.1233,,2,34.712536,236.72841523817343,267.7417297363281,0.26479974,-1.3899047,1.4149042,83.601467152199,14.611142956412998
3324,1675500,1666000,1272.053,,2,354.5843,257.2937649131594,269.72222900390625,-1.6457547,1.4261416,2.1777027,56.28613160044345,14.492646901576787
6325,20500,1506000,2485.7693,,2,53.98479,244.02646413302517,271.05145263671875,-5.028545,-0.5438531,5.057869,75.90820769898706,14.316584018327863
6530,530500,981000,3203.077,,2,31.534073,240.66355875040372,270.4503479003906,-2.4832823,0.5197691,2.537095,85.74100155482591,14.447394854954819
8179,125500,-679000,9.6412115,,2,338.70303,254.50797468966053,256.7611389160156,-4.4187665,7.89558,9.047965,21.393272097473403,14.607973894017574
2803,1845500,891000,867.73566,,2,111.26328,253.2325927652415,260.3617858886719,-1.3598168,0.53255,1.4603804,39.71214398000547,14.42462601381875
8959,690500,-1259000,2841.9353,,2,36.837543,243.755595462097,270.77191162109375,-1.8892688,-0.1690162,1.8968139,81.48007621997681,14.456361845504285
513,230500,566000,3578.3525,,2,39.902515,243.90740268235714,270.1353759765625,-6.852517,7.8234115,10.400132,89.88845689670558,14.478251078182335
7208,-429500,701000,945.57587,,2,72.524506,254.3689406419363,261.64202880859375,1.3432654,0.7176575,1.5229557,42.63930989972845,14.485003651193493
7962,-399500,-679000,782.29535,,2,55.87624,261.98926055052743,271.99530029296875,-1.4886663,-0.5953139,1.603286,52.78024147399609,14.460833715342142
3828,395500,991000,2885.8662,,2,32.22055,241.81608597897744,270.6736755371094,-5.5912747,-0.7247067,5.6380453,80.63819417790597,14.423156039927651
4546,430500,1636000,3202.7034,,2,65.06973,242.6238923754152,270.8027648925781,-1.5788504,0.83778733,1.7873601,86.31885560902957,14.460861738783237
3879,2395500,-264000,1260.0092,,2,152.8195,254.14390056580356,268.7538757324219,2.6854749,0.26535508,2.698553,55.61972682847134,14.309548425688124
7370,-924500,-69000,2198.06,,2,154.62584,250.7926845713817,271.5755615234375,-1.6723964,-2.9768162,3.4144318,71.84380741978319,14.739646399577627
9250,-334500,-334000,0.7681095,,2,387.52133,247.0635374962306,265.4920654296875,-0.3192618,11.746526,11.750863,30.559647517280315,14.667159638685298
7729,-909500,-364000,2012.6193,,2,189.74539,254.86523645483163,271.3808288574219,-6.609362,-1.2225556,6.721481,68.8617220530442,14.275084178244978
566,-1234500,711000,378.16006,,3,215.363,263.33493363047745,271.20001220703125,-283.77557,1197.0634,1230.2395,24.130934531943247,14.721856640255632
6250,15500,881000,2480.298,,2,56.44347,247.39277569498955,270.6239929199219,-25.520359,7.2537174,26.53121,74.01827774329385,14.578821138031193
1310,-229500,581000,1940.8486,,2,50.778778,249.69512069129593,265.4807434082031,-5.9071026,6.101875,8.492746,60.96515979536326,14.365372971225899
6554,1530500,-139000,2952.6572,,2,39.943226,236.44539270004444,264.671875,1.7414804,-2.1068091,2.7333858,75.263189277236,14.492378439648245
4302,420500,621000,2292.1982,,2,32.961094,243.01018407816792,269.9324645996094,-6.669026,2.535332,7.134691,71.05283853131414,14.396213494937346
1915,-1199500,556000,486.43985,,3,198.84036,261.8911006549181,271.20001220703125,57.128593,809.9437,811.956,25.98449551897891,14.511603279949686
5330,-449500,1456000,1902.2499,,2,269.86353,257.8067045569349,271.837890625,-11.231674,54.06809,55.222355,65.95318885567684,14.624406915735637
972,1750500,-229000,3577.591,,2,63.193893,238.67404036147687,268.5849609375,-1.1113932,-3.023509,3.2213044,88.41334996687473,14.478583965254321
892,745500,-329000,2271.706,,2,25.362806,240.41599144270768,268.68768310546875,-3.7582612,-7.123721,8.054312,69.20071374438557,14.12660866031242
1443,275500,1416000,2707.0188,,2,43.586334,241.64399650899355,270.8129577636719,-2.959288,-1.0557485,3.1419723,78.60356139419899,14.538529366299237
2046,805500,-599000,2865.5186,,2,22.223612,241.7049980844984,270.7085876464844,-4.1870785,-4.807994,6.3756123,80.20899219480812,14.41195196566609
4506,-9500,-1059000,361.8364,,3,91.322655,264.5458303868819,271.20001220703125,-85.38367,-672.1718,677.5731,24.792220955084694,14.45284964759634
4349,420500,886000,2500.729,,2,28.153109,242.94430547314937,270.6562194824219,-5.50307,-0.8788801,5.5728097,75.17785239969321,14.305166685233353
5320,-29500,1531000,2455.6255,,2,58.470196,244.7289886225003,271.0936584472656,-3.5398953,-2.8840702,4.56604,75.0471410499911,14.52197327577688
589,445500,-1949000,7.9687862,,2,150.90973,252.66228996480476,258.852294921875,-3.1591945,13.079419,13.455545,23.85349383597883,14.499303265357133
2532,1830500,-1529000,2202.0068,,2,438.64114,257.6866367350973,271.4061279296875,11.762411,-32.33867,34.411392,69.33499694092937,14.7422389835786
1481,785500,1746000,956.5461,,2,56.81949,247.7995044737997,259.78839111328125,-1.8878088,-1.2201276,2.2477841,40.713887270387666,14.584371788824313
3703,-1109500,-419000,3323.8796,,2,308.33282,254.118199394398,270.83367919921875,-9.833369,5.142248,11.09675,85.92330255625043,14.545424887785954
2181,-189500,226000,2389.7935,,2,69.14498,246.46730128488758,270.9870910644531,-22.99535,22.495867,32.169086,73.06678217678642,14.550292491725164
8286,615500,701000,2777.897,,2,28.66832,239.2883138407039,269.1224670410156,-0.5778753,1.7572842,1.8498615,78.63483945918793,14.548513103363712
2193,-184500,-9000,2449.3584,,2,95.0149,244.50921264171575,270.2001037597656,-1.0839341,2.3084326,2.5502498,74.45071261790521,14.364957151427447
1639,880500,-2014000,1790.4618,,2,201.53017,258.43560912470303,271.8706970214844,-5.713833,-3.2742105,6.5854645,66.16055901025867,14.061699611515994
1226,265500,1001000,2639.8398,,2,32.768253,243.20286545054296,270.8913269042969,-7.4071536,-3.726685,8.291809,77.47870353515938,14.378592871219075
2096,305500,651000,2507.1794,,2,36.976734,244.20025669268048,270.6895446777344,-8.143465,4.4406514,9.275527,74.79509959859969,14.534499395345966
5466,40500,-1289000,246.5027,,3,135.40108,265.39613661193914,271.20001220703125,-121.59209,-939.1892,947.02747,22.501489635474957,14.641711422241354
947,-1529500,-574000,319.45926,,3,1011.2976,262.7286337074395,270.91912841796875,-656.0039,839.77545,1065.6284,20.528017292047608,14.53089033380607
71,2205500,751000,217.6788,,3,422.53085,271.35462806702475,271.20001220703125,743.1066,-62.260284,745.7102,21.40930447891216,14.387686068852645
6043,1005500,916000,3287.8984,,2,30.923468,237.23957437911054,270.2278747558594,2.2363622,-0.8319804,2.3861072,86.48135949648989,14.275731237671847
9500,2180500,131000,2522.6335,,2,180.14563,250.05044712729486,271.3064270019531,12.243533,4.005023,12.881937,75.60464031451225,14.752245560128246
2924,1595500,1691000,1063.9265,,2,209.19238,258.48259891700184,270.77545166015625,2.0568013,-3.4207866,3.9915175,54.48681760012258,14.691289275383122
601,1235500,126000,2941.6628,,2,49.45558,239.05398418454516,263.91363525390625,1.121412,3.0913455,3.288462,74.17118683936305,14.589975182062824
818,-1254500,-464000,2593.2148,77.57,2,518.6763,255.80123905562988,270.91046142578125,-63.224213,12.181889,64.38711,73.7600341949634,14.540268136153802
2454,1510500,1726000,996.1732,,2,272.93097,262.0737957287651,270.6556396484375,4.3448324,3.993839,5.901552,52.84357605202427,14.442226458147358
2734,-1159500,-294000,2634.7773,,2,314.2617,253.325256326002,270.8072509765625,-7.812339,2.2884464,8.140615,76.6907820943427,14.667091787216329
4866,-549500,626000,278.12668,,2,51.00513,259.6323392715676,265.6247863769531,-4.2830167,-12.204781,12.934485,36.49789149726419,14.510432982522675
318,1720500,-459000,3379.931,,2,58.920643,241.70414653966273,270.2174072265625,2.2987742,-4.9081864,5.4198394,87.5630295579271,14.668569988513628
6153,1510500,-1134000,3741.1216,,2,65.14087,240.1259243063922,269.93798828125,1.664021,-0.5290381,1.7460948,93.14166885204014,14.58115848565871
6873,1045500,-234000,2800.629,,2,19.493343,237.95014983794167,265.53070068359375,-1.6657825,-3.1763737,3.5866673,73.97183381277604,14.453233213861115
4020,-589500,741000,657.01587,,2,83.97829,261.23990109508725,263.1735534667969,-0.39115116,-0.6076736,0.72268003,41.370488180841946,14.691281409498723
384,725500,1946000,1035.6853,,2,201.46147,264.07848709840124,272.4510803222656,11.591217,170.03085,170.42549,53.13182979301851,14.26613954645881
6802,1180500,1751000,1194.815,,2,145.6055,258.05218170912497,272.1256408691406,-1.0387622,1.3527352,1.7055554,59.03904380160114,14.405287318931105
4085,-1094500,186000,782.7744,,2,149.35136,257.8550103730707,269.04986572265625,-1.2120049,-3.880932,4.065783,47.711105829280335,14.334367136380349
8801,2145500,126000,2588.2104,,2,168.54463,250.05044712729486,271.0786437988281,7.053414,0.35973752,7.0625815,76.5133334925133,14.403997886666453
6869,-824500,-1189000,636.5395,,2,350.0455,263.41451436603455,270.1394348144531,291.3381,-100.239876,308.1005,44.46319869764162,14.342056561434331
2798,-1584500,806000,66.73147,,2,269.83105,258.1751912313042,262.4224548339844,-1.2152436,2.1593323,2.477808,29.911848050529766,14.309909337529634
2231,1315500,476000,2401.1548,,2,75.05186,245.99957093057256,265.90618896484375,7.893301,4.202666,8.942405,67.69840334830897,14.729647698438809
6266,2550500,-379000,652.2105,,2,805.33093,261.0261633413197,271.8134765625,-0.5489866,-23.245327,23.251808,46.53607694752005,14.396491131047599
2605,835500,606000,3552.5825,,2,25.255896,236.81937570926257,270.0748596191406,-0.42873225,1.6942273,1.747632,90.73181730305373,14.648435647895544
7624,1585500,1511000,1833.0472,,2,113.123276,251.16651275426608,266.2859191894531,-0.27116546,-0.46706405,0.54007363,61.790051551761174,14.61544662752491
1135,760500,-544000,2666.638,,2,22.901657,241.54343680521083,270.7817687988281,-3.8791697,-4.177115,5.7005477,77.41383702506121,14.57782366210796
4064,405500,311000,2996.1528,,2,33.189507,240.24808228373567,270.1921081542969,-7.57254,1.1468468,7.6588917,81.46516542376226,14.58564851816561
3856,625500,-1639000,2062.581,,2,71.265045,249.63489324745993,271.51422119140625,0.58962846,1.6391559,1.7419798,70.4831511313671,14.180485388549902
4376,420500,251000,2834.8074,,2,32.100075,239.8902786263963,268.4340515136719,-3.2078972,0.2910668,3.221075,77.96798006521507,14.470348160567024
5896,1495500,651000,2192.0808,,2,87.18079,253.2353022260824,271.2809753417969,76.55613,35.147823,84.239006,69.66237254756001,14.221943870897592
3214,1365500,-939000,3644.17,,2,32.02298,238.03824602185605,269.8398132324219,-0.20978242,-0.47230843,0.5168016,92.51518793722995,14.392299613610307
4859,-44500,-394000,1150.23,,2,81.138435,245.5191448168885,263.6861267089844,-7.1337695,-6.5305915,9.671572,46.77071339287042,14.387910747464987
5047,1960500,1486000,977.53625,,2,253.0767,255.70896256070372,270.5028381347656,-3.4363682,24.450788,24.691086,51.46578732631745,14.308924106608936
1967,800500,-1204000,3119.2136,,2,33.209248,242.3196586295598,270.52056884765625,-2.7926762,0.026330506,2.7928004,84.53963268822976,14.406624087873794
1451,1315500,1651000,1430.7993,,2,241.71425,255.79256878093878,271.9643249511719,29.026245,10.476174,30.858923,59.58835047304159,14.308544125496873
5082,685500,-1789000,2207.0037,,2,81.745125,248.22550913116416,271.4893798828125,1.519026,-1.163293,1.9132931,72.48610053013505,14.336870161972643
5846,2000500,696000,667.3514,,3,90.57102,262.1005032713402,271.20001220703125,339.20453,65.9864,345.56317,29.72677580902691,14.341446983240383
8206,1115500,-899000,2660.5256,,2,22.420982,239.8367861280793,266.9118957519531,-2.3567955,-1.0769099,2.5911813,73.76037218788574,14.760951567442998
605,-1424500,-894000,643.98694,,3,888.29584,263.2889502093482,271.8633728027344,-124.804214,-157.80478,201.19254,27.952171653781683,14.57388059548939
3698,-1109500,631000,424.75653,,3,167.83621,262.20957842348014,271.20001220703125,-328.68045,588.2484,673.845,25.71679251173388,14.47683249679353
7131,1060500,-24000,3267.4907,,2,23.169132,235.8167203717769,269.0335388183594,-1.1536317,1.8664749,2.1942184,85.19971471034167,14.420555803715303
6080,1005500,-1269000,3010.7705,,2,35.087128,242.40852894514305,270.60601806640625,-3.4950743,-3.3224869,4.822288,82.84402060388754,14.569290050290991
6995,-444500,336000,2217.9102,,2,63.845837,252.87757598191,271.28253173828125,-91.71543,4.3519917,91.81863,69.96141128195292,14.249464677378644
4457,-1069500,-4000,1231.8812,,2,165.88799,251.47964901431305,272.1725769042969,0.59370714,-4.9770083,5.012295,57.998542935567144,14.646363361537285
5218,-919500,-1264000,637.61993,,2,977.25946,263.90167542523744,271.20001220703125,25.87159,-34.800472,43.36372,44.1701360647487,14.522250371721542
9375,-1314500,466000,693.5963,,3,254.55533,261.94869605108005,271.20001220703125,129.7186,717.1725,728.8095,29.15731524769662,14.546622007651136
7347,2075500,671000,387.13528,,3,186.93944,264.72860287389574,271.20001220703125,225.76595,-86.73612,241.85413,25.951144495689793,14.296157820360614
9239,1665500,-564000,3705.4233,,2,51.842308,240.08822409411954,270.0585632324219,4.834384,-2.305409,5.355948,91.62557934174625,14.463991572047748
5060,-534500,1021000,843.09766,,2,51.42681,259.35241326011396,263.5897216796875,0.8623999,-2.668449,2.8043454,43.30826878575076,14.587281560717823
3704,420500,-919000,3383.393,,2,76.83126,250.18940376185228,270.8369140625,-280.31796,-342.33612,442.46152,85.37678447816943,14.570889671634161
3520,610500,-1459000,1451.7351,,2,40.102352,249.3461421349814,271.5101623535156,-9.164654,-8.961679,12.818057,60.60344019790794,14.509394309619395
6271,515500,776000,2431.8562,,2,31.691557,240.9989900025135,267.9939270019531,-1.5994353,1.2588619,2.035418,72.13402568434852,14.225041970894988
9789,2200500,901000,1191.2518,,2,187.08684,261.75686622354067,269.8908996582031,4.3708954,0.08619516,4.371745,55.181991253894054,14.541886312852558
2498,1325500,1141000,2899.2832,,2,48.628277,242.03686833093147,270.4073181152344,0.06345166,-0.64208996,0.6452175,82.50776152505827,14.82464303456393
2684,2335500,-289000,1766.9506,,2,318.6394,249.7942095449078,264.5699157714844,-6.0800014,-2.018275,6.406235,56.48385974150025,14.566301158070637
4460,-1074500,-704000,2599.4475,94.575,2,161.32156,255.26174669561306,271.103515625,4.3611298,2.4848804,5.019371,77.62653525846542,14.377351061488222
8494,-869500,571000,779.92084,,3,98.739845,261.07996549230427,271.20001220703125,-265.5781,271.61362,379.8759,31.03051528691366,14.419828275965322
3657,1885500,1246000,2061.0144,,2,101.33852,250.34926195146832,268.0976257324219,0.95207626,1.2145373,1.5432271,66.94534605634198,14.327941658126987
3843,395500,916000,2505.891,,2,28.21499,243.37371630985666,270.7033386230469,-4.9051557,0.13693808,4.907067,75.23563436000079,14.642377574344591
7969,605500,1906000,1073.4377,,2,238.06065,255.69340251416003,269.2939453125,-3.212519,9.482888,10.012265,52.119506955772536,14.407188222961933
9814,1195500,1061000,3067.3708,,2,43.765186,240.47730267088005,270.4887390136719,1.058938,-1.1543128,1.566457,84.37325769617559,14.39626407766769
7027,2055500,481000,1563.5824,,2,180.07037,254.84402524710532,271.9101257324219,8.431375,6.607683,10.712122,62.50152059682336,14.566842831332297
1219,265500,36000,3573.8518,,2,41.358734,239.41318127888835,270.01666259765625,0.91793793,0.25598884,0.952964,91.54934611430986,14.432460298276652
520,1230500,-1469000,2822.6895,,2,62.038067,245.40968259891412,270.78045654296875,0.4867598,-6.5980544,6.615985,80.04509099512603,14.726834855130518
4347,-79500,396000,2246.6619,,2,40.920406,244.67588319001771,267.65008544921875,-7.344796,-1.7262148,7.544922,67.6282418563686,14.425093573395777
8510,630500,1081000,2812.1494,,2,31.497887,239.42231603258068,270.51361083984375,-0.36853138,0.3150509,0.48484272,81.57437274769562,14.553124820423227
727,2240500,-504000,2638.0686,,2,146.72285,250.1698182306305,270.1209411621094,11.664243,6.231984,13.224681,75.7654388307756,14.226875630867198
8708,640500,91000,2710.9595,,2,27.810589,238.89939009027717,269.2071838378906,-10.831376,-18.561031,21.490244,75.55371518808302,14.696452564441978
5169,690500,-1724000,2800.2522,57.899,2,87.20835,247.88597498120947,271.15533447265625,-3.2379298,1.2339046,3.46507,80.47919950795264,14.307206602639306
2567,560500,-1624000,873.2239,,2,90.08602,246.7658838695604,265.9155578613281,-9.065214,8.252528,12.258969,45.31101060218043,14.345621434441819
1214,265500,1561000,2710.4573,,2,51.156044,241.12757327270828,270.7758483886719,-0.46283013,-0.22868048,0.5162427,79.93497290583208,14.70407200760862
9392,675500,1731000,1523.3522,,2,88.17812,249.1310109442099,269.39544677734375,7.759046,12.484763,14.699391,58.8952814126391,14.548758943112587
54,-1509500,-934000,177.5641,,2,-0.0015597332,266.1036929572618,270.73423767089844,-13.135133,6.0291133,14.452747,41.438453033854806,14.688601077008602
857,-254500,346000,3282.702,,2,64.31541,248.28039506648506,270.69549560546875,-47.626106,3.5491562,47.758167,85.1641015042461,14.284638656528633
4104,-1584500,-134000,1919.9749,,2,484.5075,260.22261466906053,271.3883056640625,-55.678417,-537.9062,540.78015,63.38087277835183,14.359621447993682
1005,1755500,-894000,3338.1807,,2,93.93492,244.5780329470759,270.28460693359375,5.6775208,-0.89201087,5.7471666,87.365036163345,14.607051762245787
